sample_number,sample_maxima,seed
14,3.544105849332544,52
15,2.8430874053430846,52
16,3.4315989205067217,52
17,2.957026960564163,52
18,3.335674067540216,52
19,4.195295955853307,52
20,3.1515578835452764,52
21,2.913161239865275,52
22,2.9692727507651617,52
23,2.9999475284177497,52
24,2.775595833109215,52
25,3.0777967725356223,52
26,3.4232268742339946,52
27,3.7687320684739194,52
28,3.3976856829995725,52
29,2.7611734454103973,52
30,3.529107164614536,52
31,3.929312607827209,52
32,3.5369747787971937,52
33,3.1109105760060376,52
34,3.425976327580698,52
35,3.53646213299216,52
36,3.411199574655624,52
37,3.507773827469396,52
38,3.5548560761857653,52
39,2.9649377125527367,52
40,3.22553149243573,52
41,3.5846945346002683,52
42,3.3424992241779803,52
43,3.4520276597818316,52
44,3.1950157471141405,52
45,3.068019239409556,52
46,3.4253666198858737,52
47,3.44946624168771,52
48,3.5296505128423217,52
49,3.1868142736585017,52
50,3.6362040610311364,52
51,3.1161601907835736,52
52,3.7817197057774177,52
53,3.0388549515072163,52
54,3.0312188742753463,52
55,3.1013803629572507,52
56,3.5837852136490804,52
57,4.264026705262656,52
58,3.6296949673964565,52
59,2.8184338022480713,52
60,3.261223186569587,52
61,2.9608188359076504,52
62,3.210842868544375,52
63,3.324413318585961,52
64,2.90772049794662,52
65,3.3816237476478035,52
66,3.1130043873494286,52
67,3.164687774344982,52
68,3.681378840275756,52
69,2.8776320231968384,52
70,2.9650370852255974,52
71,3.409587678749272,52
72,3.5733742653977716,52
73,3.412764732203991,52
74,3.379142350138565,52
75,3.120385093144104,52
76,2.8328397394533567,52
77,3.0794467127517686,52
78,3.2744504470089444,52
79,3.0461696115822683,52
80,3.7070909243222596,52
81,4.013827463248256,52
82,3.095240162253082,52
83,3.171425581316112,52
84,3.186882173297802,52
85,4.368512519651961,52
86,2.7066935379286745,52
87,2.8625014431169378,52
88,3.472781763814043,52
89,3.330902036607132,52
90,2.9818661301336444,52
91,3.274279503546475,52
92,3.1293195020140048,52
93,3.208918876166135,52
94,3.015639743381505,52
95,3.4373437586754587,52
96,4.200856646876482,52
97,4.019983014861658,52
98,3.14357032380832,52
99,3.456390727379155,52
100,3.578918880855971,52
1,3.430034385936099,53
2,3.169130041471436,53
3,2.954206105235149,53
4,3.2310134201595413,53
5,2.741341478713424,53
6,3.1802952089990106,53
7,2.7939182253779444,53
8,2.3932418761807464,53
9,3.150229837120118,53
10,3.394710065019533,53
11,2.820252253901124,53
12,3.187355118339585,53
13,3.6878513508997055,53
14,3.7213153576957145,53
15,2.6785671196658893,53
16,2.919581558138396,53
17,3.5128905833759365,53
18,3.3249295630957034,53
19,2.7913529100894756,53
20,2.7684241120694297,53
21,3.6476914486081644,53
22,3.4013053210381132,53
23,3.2293103887067627,53
24,3.0786261508145634,53
25,3.3776469998216543,53
26,3.306035285128706,53
27,3.1028851327434133,53
28,3.803867652214621,53
29,3.669869972502265,53
30,2.737323806350575,53
31,2.931816692416894,53
32,3.0067962084539195,53
33,2.814783555607352,53
34,3.288199993492392,53
35,2.9007314568487765,53
36,3.529409753132439,53
37,3.5648955661636306,53
38,2.9952841571965885,53
39,3.5560854399542343,53
40,3.2843403565475433,53
41,3.771825477635519,53
42,3.4737369976836594,53
43,3.4493723150159794,53
44,2.648678656105995,53
45,3.1341112101559263,53
46,2.7392743399890147,53
47,3.3177173944615808,53
48,3.3134934358372314,53
49,3.3577311847698517,53
50,2.810653149641462,53
51,3.787625205150405,53
52,2.9371503756389856,53
53,3.4934021562619217,53
54,3.1213153740652304,53
55,3.303065509099059,53
56,3.5418100813768087,53
57,4.0810215882224,53
58,2.5485116721879137,53
59,2.951787378391745,53
60,3.0691911184869536,53
61,3.48354131166865,53
62,2.766236328667898,53
63,2.929835193855109,53
64,3.1456334125031606,53
65,3.3565725738242516,53
66,3.0224157123957576,53
67,3.1246490162933136,53
68,3.362947571395129,53
69,2.7804629072196727,53
70,3.056025704180847,53
71,3.3833311094275733,53
72,3.5656342445677813,53
73,3.323191755413508,53
74,3.289248174731717,53
75,3.007746216342818,53
76,3.3687261110220335,53
77,3.645077018612455,53
78,3.799515018579085,53
79,3.2844781740859315,53
80,3.581967155005016,53
81,3.433024642179945,53
82,3.4717340393896614,53
83,3.0747422731446545,53
84,3.3990014402672073,53
85,3.3465295021012564,53
86,2.522902781212204,53
87,4.422440568702802,53
88,3.600218238914048,53
89,3.274392509228743,53
90,3.5897641135514324,53
91,3.3678184872844548,53
92,2.8650891124545126,53
93,3.5279130217336583,53
94,3.140480204749088,53
95,3.202306177244445,53
96,3.5613689855836954,53
97,3.348910216252081,53
98,3.0303117226091394,53
99,3.995026555612441,53
100,4.063818854534425,53
1,2.973129118689629,54
2,3.4934203220056324,54
3,3.1484020094064307,54
4,3.2386254946530797,54
5,3.2876346102242837,54
6,4.048915911487746,54
7,2.8465183183602063,54
8,2.861662084476432,54
9,3.5207175317791846,54
10,3.2776097916301237,54
11,3.0301693280434776,54
12,3.0586974521730137,54
13,3.3915633376030296,54
14,3.281817168687883,54
15,3.735469398216866,54
16,3.685811536658379,54
17,3.2549755722912126,54
18,3.025374301491174,54
19,3.122799428407521,54
20,3.62756218716075,54
21,3.080184972603313,54
22,3.367190938222596,54
23,3.152949038488135,54
24,3.099654608345459,54
25,3.1477566587885564,54
26,2.8479212269743583,54
27,2.8549405080690304,54
28,2.939674696376389,54
29,3.8391599255805438,54
30,3.486012899614126,54
31,3.045296029412241,54
32,3.406249412910971,54
33,3.6476810508650974,54
34,3.1137431809441503,54
35,3.1564928919947968,54
36,2.8856384731006273,54
37,3.388779295321602,54
38,3.9111980152745063,54
39,3.635093428008283,54
40,3.657232168753068,54
41,3.325237638276722,54
42,2.78024055681351,54
43,3.297234455747056,54
44,3.1313861087610615,54
45,2.9009384171645642,54
46,2.693091823257824,54
47,3.0495703211840146,54
48,3.539712376694891,54
49,3.5701367148268437,54
50,3.155145272025813,54
51,3.103249373293442,54
52,3.759784731822265,54
53,2.7499055589414625,54
54,3.202017392912579,54
55,3.126220799573621,54
56,3.0914119678658363,54
57,3.0238628516657284,54
58,3.075089283790281,54
59,3.6386917912977155,54
60,3.197388478162792,54
61,3.3388491084418126,54
62,3.225797046041438,54
63,3.4391548304185853,54
64,3.4854714668117226,54
65,2.6072191623693115,54
66,3.2305720792945025,54
67,3.037793728889783,54
68,3.2334718568655325,54
69,3.756590833892007,54
70,3.7469308791664173,54
71,3.1058521537110484,54
72,2.6152522145358983,54
73,3.638170186834695,54
74,3.016917404003458,54
75,4.20945132769586,54
76,3.5476518530035865,54
77,3.330026136576899,54
78,2.9797025080764126,54
79,3.6676360210580947,54
80,3.663971641189683,54
81,2.7829423326806215,54
82,3.2556866984342996,54
83,2.818330597081814,54
84,3.001039902251365,54
85,2.921175730659622,54
86,3.4732661767478437,54
87,3.4511978004995334,54
88,3.360921380683928,54
89,3.1867581531933142,54
90,3.205640570056459,54
91,3.3491568812443906,54
92,3.4182087542616877,54
93,3.603239368603758,54
94,3.7677089175810963,54
95,3.070984088426547,54
96,2.792086124474124,54
97,3.4007866401929334,54
98,3.347200934906023,54
99,3.272945821076526,54
100,2.9104432077010833,54
1,3.47677518944594,55
2,3.239536732671376,55
3,3.940170028261099,55
4,3.2414163156867253,55
5,3.242145370206252,55
6,2.703373636660523,55
7,2.945385280612739,55
8,2.7806795014890833,55
9,3.701297379251418,55
10,3.4465744290905285,55
11,3.1932800997738844,55
12,3.4244902867196565,55
13,2.958300381502935,55
14,2.9626023457352963,55
15,2.7095140664642194,55
16,3.068839890758316,55
17,3.150220274024574,55
18,3.908978288535752,55
19,3.719578395269167,55
20,2.8103996052892337,55
21,3.1293384082727886,55
22,3.29566510410017,55
23,3.8921683189595973,55
24,3.1578456996172655,55
25,3.096422079925964,55
26,3.0435806758124344,55
27,3.683063421855147,55
28,3.2844217619762164,55
29,3.453726738026521,55
30,2.8818513791799556,55
31,3.573488933959474,55
32,3.5176041941538316,55
33,3.2865020083548773,55
34,3.2693192818892958,55
35,2.783999888235449,55
36,3.3186058024626792,55
37,2.779306471882658,55
38,3.295105705227941,55
39,2.9830307180849647,55
40,3.1793693305866624,55
41,2.7704237254029653,55
42,3.1341424904528887,55
43,3.446717492359408,55
44,3.3987221248412958,55
45,3.808178588769998,55
46,3.325350004319829,55
47,3.788764331418397,55
48,2.789828336958536,55
49,3.3623396925760325,55
50,2.8755293501709147,55
51,3.3977311496814075,55
52,3.9747976796236197,55
53,3.063788876721331,55
54,3.037626452656669,55
55,3.631051776916025,55
56,3.586059661050994,55
57,3.054061881712907,55
58,2.9396546979778084,55
59,3.3655571278790335,55
60,3.012030973662782,55
61,3.27263279724218,55
62,3.24125228775302,55
63,3.570093084871907,55
64,2.880212099712947,55
65,3.0800288538974083,55
66,3.128443511722289,55
67,2.7164518590317996,55
68,3.1349679943581785,55
69,2.9324114283177827,55
70,2.8240197503915576,55
71,3.1434308632000914,55
72,4.075783010935519,55
73,3.1513765416411923,55
74,3.240415282851548,55
75,2.9899818603118558,55
76,3.3926991095431753,55
77,2.762947363750245,55
78,3.1513719327076233,55
79,3.5476555293122902,55
80,2.770226441642714,55
81,3.255322374828871,55
82,3.2499474342443415,55
83,2.8666412647376407,55
84,3.2845879018751076,55
85,2.808055266770999,55
86,2.856675345192684,55
87,3.20759581524743,55
88,3.0634076379607413,55
89,3.7141753201109275,55
90,3.4143945166877594,55
91,4.008557216393324,55
92,3.3482526771030114,55
93,3.2681315654384497,55
94,3.2695409749061985,55
95,3.218049248170051,55
96,3.107635938742625,55
97,3.4292053272027676,55
98,3.4284069873779233,55
99,3.106845920926231,55
100,3.158480590397535,55
1,2.8237776027911807,56
2,3.69735539333639,56
3,3.56296409522699,56
4,3.1837671991813354,56
5,3.183277402778283,56
6,4.287487180213594,56
7,3.6758613159487257,56
8,3.788819002754432,56
9,3.2227884096114905,56
10,3.2221829585226023,56
11,3.3158090680514336,56
12,3.0994166275306814,56
13,3.2415682471231753,56
14,3.7339291489162645,56
15,3.3169268514597197,56
16,3.127129942908505,56
17,3.5474775913835987,56
18,3.1363331516869906,56
19,3.650431102434399,56
20,3.9803468115854703,56
21,2.8613718001901476,56
22,3.41577722361858,56
23,3.655724680722112,56
24,3.171404037255828,56
25,3.112736307045918,56
26,3.74128344092947,56
27,3.8810314142368525,56
28,3.62802156034108,56
29,3.769487354434236,56
30,3.3687531620485363,56
31,3.9072033789404252,56
32,3.1978690122454516,56
33,3.25856990847867,56
34,3.663872660951943,56
35,2.9917791345982745,56
36,3.38009144496473,56
37,2.9229233414811313,56
38,3.0203323643752475,56
39,3.3796602022366704,56
40,3.6188338543930634,56
41,3.3692827097477847,56
42,2.7975797098769517,56
43,2.7317155884705167,56
44,2.7619896007557454,56
45,3.2350937934421764,56
46,3.0997891127986565,56
47,3.2785289568048896,56
48,3.153332760306096,56
49,2.8682354332037248,56
50,3.4845625469696833,56
51,3.2915100881014867,56
52,3.3639155742783156,56
53,3.5639175746886567,56
54,3.289890853108628,56
55,3.1817167346137074,56
56,3.0609328923665977,56
57,3.31645247103145,56
58,3.077433688145852,56
59,2.9595985252019235,56
60,3.0121773819231246,56
61,4.104685914041402,56
62,3.9796474155109305,56
63,3.1524899715230674,56
64,3.3791346713022548,56
65,2.886914619460727,56
66,3.26194674850358,56
67,2.911118927453194,56
68,2.902851325852975,56
69,4.2785934787182525,56
70,3.2270052712359187,56
71,3.5080980088835885,56
72,3.588961148052162,56
73,3.8345832621877403,56
74,3.128833049380902,56
75,3.191783868450474,56
76,3.251420065046551,56
77,2.923925076688558,56
78,3.115563723071038,56
79,3.1122958485312355,56
80,3.0358958708893478,56
81,2.9521958060789477,56
82,3.297040508537333,56
83,3.0816287693460036,56
84,3.3746420432213897,56
85,2.880803561201348,56
86,3.119389517320799,56
87,2.8980868490706757,56
88,3.2216157627539643,56
89,3.9315448181341477,56
90,2.9561776860646973,56
91,3.216666481393311,56
92,3.2086326657039717,56
93,2.6441192064105654,56
94,3.467576805159549,56
95,3.876988506193002,56
96,2.982263695502493,56
97,3.1480717365996904,56
98,3.2960661675014613,56
99,3.2093583457226718,56
100,2.7306956638730426,56
1,3.410060244718685,57
2,2.88271402614559,57
3,3.541974353626472,57
4,2.868946332019982,57
5,3.065925055552186,57
6,3.3454133224619715,57
7,2.7880814110079313,57
8,2.6747611699356826,57
9,3.149057288476647,57
10,3.016967341224464,57
11,2.9480676296959434,57
12,3.3819518855868562,57
13,3.1303883985032614,57
14,3.162155101122936,57
15,3.3557088060173887,57
16,2.7308446078350563,57
17,3.0255892356395933,57
18,2.770870541078445,57
19,3.4539636434768766,57
20,2.8616801230802436,57
21,3.0463326418794248,57
22,2.994223709924538,57
23,3.8561031652252695,57
24,3.3418436918550944,57
25,3.0818828400979457,57
26,3.4023447367562563,57
27,3.364151279478198,57
28,3.302896642004382,57
29,3.413898679536948,57
30,2.879862331777241,57
31,2.9889172739363556,57
32,3.6821253100174745,57
33,3.3310966042735672,57
34,3.4243278624347426,57
35,3.14861513919902,57
36,3.7842553481464383,57
37,3.4478226462272517,57
38,3.1368450091476743,57
39,3.7906766003691805,57
40,3.0583673745293356,57
41,3.2680725831321022,57
42,3.406458108612915,57
43,2.891010398042967,57
44,3.1711863646429825,57
45,2.9830090246050966,57
46,3.213208054606286,57
47,2.7240808789128255,57
48,3.33203299603993,57
49,3.770193722154913,57
50,3.0131361624810933,57
51,3.9278654721493744,57
52,3.092823437164879,57
53,2.778259931381209,57
54,3.2255592417394605,57
55,3.484482709291723,57
56,3.160464860603121,57
57,3.6074439018935345,57
58,2.814653799215237,57
59,3.8172921017279604,57
60,3.1292582764036143,57
61,3.061941471901169,57
62,3.631518960226343,57
63,2.883347567883669,57
64,2.5006547355473345,57
65,2.943473392958589,57
66,2.7675101922815992,57
67,3.9659012941962475,57
68,2.9552930645888726,57
69,3.3211097062611477,57
70,3.2128117739516955,57
71,2.9949526986938535,57
72,4.253389039849781,57
73,3.1213556018069455,57
74,3.8549633827355003,57
75,2.8909632374865977,57
76,3.0243758344718112,57
77,3.179571316063872,57
78,3.738190493439287,57
79,2.582419630505117,57
80,3.200553468297728,57
81,3.0833313965275715,57
82,2.9613517382814036,57
83,3.1967261473445427,57
84,3.5755292740905165,57
85,2.8219646385214516,57
86,2.7337175660861064,57
87,3.2407163428902326,57
88,3.19626354611528,57
89,2.9505647047080648,57
90,3.5139529855281246,57
91,2.7133825423205784,57
92,2.546373442370966,57
93,3.10905074715639,57
94,2.6379145860032263,57
95,3.5830957486543755,57
96,3.2897250155387106,57
97,3.1872318477451107,57
98,4.0109036093826615,57
99,3.2926223135237573,57
100,3.885957201082598,57
1,2.6933744171035685,58
2,3.3454696088679343,58
3,3.2587123083060314,58
4,3.2934513134382,58
5,3.2566733813582114,58
6,2.7424991398914043,58
7,3.3509004706623133,58
8,3.0784011468091257,58
9,2.869462854261681,58
10,3.0545077571229085,58
11,2.718032494231568,58
12,3.3516449457359614,58
13,3.1080772249302617,58
14,3.270891029933239,58
15,3.5703556563641476,58
16,3.2146978114607783,58
17,2.7271179613365297,58
18,2.895947120282145,58
19,3.616842870281741,58
20,3.2626576388874224,58
21,3.212264299551541,58
22,3.395599329394753,58
23,3.271450182441725,58
24,3.130185963719061,58
25,3.0193859266962098,58
26,2.7684382569581176,58
27,3.6270578075315676,58
28,3.7128866476102305,58
29,3.1815874812054146,58
30,3.1208214405468366,58
31,3.5148249254117547,58
32,3.652183670916966,58
33,2.7912086224878796,58
34,3.7080955258303177,58
35,3.6797538089607964,58
36,2.8386197335693417,58
37,3.0201399827601376,58
38,2.914067159098806,58
39,2.924146830540721,58
40,3.0226583187870926,58
41,3.072198486635187,58
42,4.170643433090358,58
43,3.3769210574928104,58
44,3.074521425666588,58
45,2.6939462973496346,58
46,2.9432811836484944,58
47,3.2074042878600686,58
48,3.4216173875900258,58
49,3.5884736267466497,58
50,3.2372871384097266,58
51,3.3361238392445296,58
52,3.207616074904923,58
53,3.7218008443734387,58
54,2.889348073775886,58
55,3.2253594671931687,58
56,3.507729509011435,58
57,3.748524108127145,58
58,3.599281463248745,58
59,3.1302999671928293,58
60,2.921218396901414,58
61,3.2826407222135057,58
62,3.293410761311405,58
63,3.8744135887189075,58
64,3.297247578900618,58
65,3.901775718172553,58
66,2.92559782798381,58
67,2.9376221334491004,58
68,3.1781279213032443,58
69,2.6348703242812794,58
70,2.9595204694409563,58
71,4.10902439335124,58
72,3.4384785200056993,58
73,3.3793171065470955,58
74,3.1689942070197055,58
75,3.4335666705285086,58
76,3.0906113369425077,58
77,3.1455781985439613,58
78,3.47591995399121,58
79,3.347557597965205,58
80,3.3796168711534986,58
81,2.9730817811583266,58
82,3.7167862184284575,58
83,3.349386863625017,58
84,3.3212932986022254,58
85,3.257127170203665,58
86,4.217825955609907,58
87,2.9429571094426876,58
88,3.184424401078853,58
89,3.0353755499068895,58
90,3.4547659178850014,58
91,3.053630785780268,58
92,3.1158113393782463,58
93,3.3527425299787863,58
94,2.7210741138380583,58
95,4.070958190128899,58
96,2.9377698216218713,58
97,3.8931166916455515,58
98,2.974972414402599,58
99,3.1324666976727746,58
100,3.5697934220649326,58
1,2.953660937170175,59
2,3.2242601160592192,59
3,3.356966591697068,59
4,3.026775849726962,59
5,2.8175437356076762,59
6,2.870405728964538,59
7,3.5071039744517916,59
8,2.906620132494233,59
9,3.2493827952166168,59
10,3.191471061088108,59
11,2.9016340936173477,59
12,3.8562959524601452,59
13,3.3684926296536273,59
14,3.5650583928796715,59
15,4.343018600443244,59
16,3.46974301064228,59
17,3.6776710570423004,59
18,3.4898795354087366,59
19,3.7302547355580082,59
20,3.1429844975054633,59
21,3.0728406759950717,59
22,3.3168097219085806,59
23,2.744882546438624,59
24,2.898858024756055,59
25,4.174586051252606,59
26,3.8128454679560684,59
27,3.3494864873758514,59
28,3.098679461300559,59
29,2.8908692160007763,59
30,3.688174987313693,59
31,3.199486302510553,59
32,2.883728599934197,59
33,2.99558848391523,59
34,3.3717171369620136,59
35,2.647419920470976,59
36,3.9175857476545746,59
37,3.3327384910231665,59
38,2.8802417853595452,59
39,3.257835439085495,59
40,2.889878321786453,59
41,3.626699565444315,59
42,4.099225642151768,59
43,3.2370775836636496,59
44,3.1877064821374423,59
45,3.053784084568724,59
46,2.980210846160599,59
47,4.272379358485396,59
48,3.375650155528755,59
49,3.590440977989787,59
50,3.0501970210121354,59
51,3.2321415461919076,59
52,3.1678103941960165,59
53,3.479756231858653,59
54,3.2856789718881294,59
55,3.225452487416218,59
56,3.0168619719465912,59
57,2.9385199387682603,59
58,3.050483902309168,59
59,3.399801827778011,59
60,3.8183326677107146,59
61,4.26209187493587,59
62,2.9976579639010987,59
63,2.6826801926805954,59
64,3.2620273274934872,59
65,3.363763978180753,59
66,3.127992898162086,59
67,3.375111438547643,59
68,3.2416563984359144,59
69,3.2758826574537627,59
70,3.2762325143234126,59
71,3.316490596568844,59
72,3.152222505210126,59
73,2.548204667923439,59
74,4.4110949770521914,59
75,3.5082306436169364,59
76,2.995445610762807,59
77,2.9013769290882143,59
78,3.942351589379145,59
79,3.2151701415283203,59
80,3.0847546249089937,59
81,3.533970865898975,59
82,3.3655260098270823,59
83,4.509075020297347,59
84,3.741864130847302,59
85,3.083343999319787,59
86,3.7229140229431223,59
87,3.1681103023655197,59
88,3.452477287089549,59
89,3.599865850030683,59
90,2.8670973268351654,59
91,3.1873746431978365,59
92,3.531865352625307,59
93,3.1313793247139023,59
94,3.3740279497552637,59
95,3.4574257582127834,59
96,3.5502638471203736,59
97,3.370932301905119,59
98,3.3407425477349237,59
99,3.118008606147281,59
100,3.3499003077647798,59
1,3.729449955211606,60
2,3.2348821855289107,60
3,3.514572106064962,60
4,3.929576885727409,60
5,2.990486888014868,60
6,3.5722072361838166,60
7,2.798235654029084,60
8,3.396305462776854,60
9,2.891255100554721,60
10,3.8486512464129574,60
11,3.643171980265692,60
12,2.9263507299337155,60
13,3.192488390501192,60
14,2.87465679748692,60
15,3.359908780325698,60
16,3.3821159873881954,60
17,4.560286182170983,60
18,2.886980359999241,60
19,3.3673946368044927,60
20,2.825933110622243,60
21,3.8237924872716977,60
22,3.0129724260390938,60
23,2.9346528160456473,60
24,3.4348501581267206,60
25,2.5747922451995464,60
26,3.433447404413426,60
27,3.3367232430490743,60
28,2.6556271501674105,60
29,3.513770443897093,60
30,3.334092686755338,60
31,3.542495763378213,60
32,3.5223232928365937,60
33,3.6027148537419733,60
34,3.421021569673869,60
35,3.1659712741547783,60
36,3.5952421698825217,60
37,3.7203615199480167,60
38,2.8788413889854927,60
39,3.4069105616332482,60
40,2.8644048107893316,60
41,3.1055417389858415,60
42,3.950676532070645,60
43,3.3200551886679475,60
44,2.9628583366591394,60
45,3.006773421786916,60
46,3.1129943825951893,60
47,3.4342809039458118,60
48,3.5407461648538927,60
49,3.2186238172067814,60
50,3.5514139324100773,60
51,3.0286515503831355,60
52,3.003109705416931,60
53,3.7106955038863743,60
54,4.429147424674818,60
55,3.1832420868366325,60
56,3.1374605534142015,60
57,2.9371669718667546,60
58,3.8601768359319073,60
59,2.7890339330092773,60
60,3.326137761579741,60
61,4.054036552713156,60
62,3.7516933169147775,60
63,3.4140685820062484,60
64,3.442943327625303,60
65,3.060764479110236,60
66,3.528826253682949,60
67,3.8171716062071366,60
68,3.7792373137757136,60
69,3.492292160709988,60
70,3.485112123658012,60
71,3.0008017650784558,60
72,3.3438440822846145,60
73,3.06349653366746,60
74,3.1660908576356084,60
75,3.420621167365862,60
76,3.561714995027528,60
77,3.165120402894357,60
78,3.4878281688699624,60
79,3.899134521248596,60
80,3.125726932247828,60
81,2.8285022344854402,60
82,3.1076823311916035,60
83,4.158053610248305,60
84,2.7696466597904075,60
85,3.0771896978631332,60
86,3.3659988340154143,60
87,3.389571092206254,60
88,3.127297244864566,60
89,3.9295409479454295,60
90,2.76342249616431,60
91,3.7261260557151257,60
92,3.914919179066815,60
93,2.876054638395513,60
94,2.7551207596607257,60
95,4.112897981332955,60
96,3.5099930399918566,60
97,3.329241138400067,60
98,2.9884571286632866,60
99,3.366332855871282,60
100,3.188161761982147,60
1,3.007113606557411,61
2,3.4384232902856033,61
3,3.1747832487825254,61
4,3.0724631557052224,61
5,3.062330793271894,61
6,3.2605886754041107,61
7,3.1197908718706167,61
8,2.9314743686904823,61
9,3.105979133811134,61
10,3.5019742565545737,61
11,3.253913105280162,61
12,3.7852216767841136,61
13,2.8191591105702885,61
14,3.109439981671051,61
15,3.0469378367812143,61
16,3.2935256643077526,61
17,3.291336892221122,61
18,3.5980505680000965,61
19,3.3006720786844346,61
20,3.236294253493369,61
21,3.745274191253117,61
22,2.9193578434486223,61
23,3.6532697448539913,61
24,2.9394550699605464,61
25,3.078302909912184,61
26,3.15938021975148,61
27,3.34464017562262,61
28,2.8455088287100083,61
29,3.157981841649489,61
30,3.605907328364484,61
31,3.5525927832871553,61
32,2.7928665404863104,61
33,3.147641405424676,61
34,3.563999444386753,61
35,3.1005643897756325,61
36,3.4230808860151924,61
37,3.185138274211988,61
38,3.330560787080333,61
39,3.2395769077519727,61
40,2.7772851449319216,61
41,2.60816840549681,61
42,3.572795742132453,61
43,3.6513800215763443,61
44,3.2313964386373297,61
45,3.335082964729081,61
46,2.964520628556373,61
47,3.6758462340661437,61
48,3.2974129172339337,61
49,3.5783490016536006,61
50,3.1164478983234147,61
51,3.1499327150667455,61
52,3.171236807512016,61
53,2.8897574999166746,61
54,3.1046903241736192,61
55,3.235336471960238,61
56,2.8670128847322043,61
57,2.6541000515642392,61
58,3.209135462959602,61
59,3.1490979922461326,61
60,3.4525544505360335,61
61,3.792797251297653,61
62,2.9386893252953574,61
63,3.0234865782346,61
64,3.1932775911617655,61
65,3.4086189957012767,61
66,3.089252581434724,61
67,2.8486257186823605,61
68,2.869379059634288,61
69,3.2989543554701073,61
70,3.1590744527783854,61
71,3.124391164053128,61
72,3.170949241280325,61
73,2.8653969164785553,61
74,3.9333975639762864,61
75,2.9995826952075872,61
76,3.2369280992020184,61
77,2.5975086426526457,61
78,2.9028022203051567,61
79,3.5209572155494464,61
80,4.291279334060059,61
81,3.46995271113049,61
82,3.186384858874465,61
83,2.78122274567247,61
84,3.1466477740660928,61
85,3.36740089615785,61
86,2.8471451415581206,61
87,3.1582426925039195,61
88,3.1886041347912064,61
89,3.8775805547554425,61
90,3.232322870137296,61
91,3.579043668480289,61
92,3.121937594234167,61
93,3.0470744629917084,61
94,3.657255578703761,61
95,2.852746401431426,61
96,3.046715629842285,61
97,3.1366457052171626,61
98,2.8325534122622984,61
99,2.6980257688236122,61
100,3.1883788796794925,61
1,3.0790933087714243,62
2,3.0275200796785375,62
3,3.086153348845607,62
4,3.6180164104716237,62
5,3.1472837296503613,62
6,3.4985782303263266,62
7,3.0114244364225033,62
8,3.144271884634823,62
9,2.9410405224243505,62
10,2.9327076230000597,62
11,3.235322473767149,62
12,3.4430620483768344,62
13,3.0261735678631005,62
14,3.120553523730142,62
15,3.4216746218498812,62
16,3.189689044484062,62
17,3.1329630520297393,62
18,3.3404965440249486,62
19,3.1626045846325903,62
20,3.3794714712261515,62
21,3.6024546203201484,62
22,3.452570050982391,62
23,3.0913761741003425,62
24,3.676725598570818,62
25,3.0622696677295522,62
26,2.940366120531495,62
27,3.240518202807258,62
28,4.090602596731881,62
29,3.210441600596134,62
30,3.1763704167910034,62
31,3.59022586765178,62
32,3.094950793875482,62
33,3.004400195589034,62
34,4.157774700922102,62
35,3.0274188972493805,62
36,2.808214125050673,62
37,3.217909202981979,62
38,3.3293482867904296,62
39,3.6701520937304575,62
40,3.2804969234133865,62
41,3.26284675485812,62
42,3.61934936854751,62
43,3.3468069800761033,62
44,3.222564814763882,62
45,3.6370722498570314,62
46,3.4614825100292688,62
47,2.9701209343997177,62
48,2.853706192704305,62
49,3.538151830461954,62
50,2.744226979068417,62
51,3.154189524064475,62
52,3.7302031783454908,62
53,3.2030370695651227,62
54,2.9828416567688083,62
55,3.9402936995988607,62
56,2.6516608763671132,62
57,3.7928816732300676,62
58,3.075426768500699,62
59,2.9814141990851044,62
60,3.0679930824158665,62
61,3.2058557091497435,62
62,3.703029774197557,62
63,3.6499939321497528,62
64,3.1527958535711065,62
65,2.909377138993821,62
66,3.060335028892657,62
67,3.1091953759566127,62
68,3.286278928074317,62
69,3.5339568606995786,62
70,2.978643602357536,62
71,3.129001306047982,62
72,3.36777726801986,62
73,3.263360859164552,62
74,2.9503151219249495,62
75,3.0733737274437267,62
76,3.6734451863510458,62
77,3.311115571003275,62
78,3.338355258183853,62
79,4.060580412545432,62
80,3.2564512676335933,62
81,3.1688478232058443,62
82,3.6886784504946672,62
83,3.1859721388437485,62
84,2.8154798643920675,62
85,3.46995466160668,62
86,2.6814747033672957,62
87,3.1623157031138134,62
88,3.0075682631877516,62
89,3.0796495300155047,62
90,3.6433996800466844,62
91,3.4744625658557533,62
92,2.8300451207430344,62
93,3.522977402033245,62
94,3.409876916438945,62
95,3.735283150066556,62
96,3.3666377078778087,62
97,3.407377135399486,62
98,3.0707023856110065,62
99,3.309196029618337,62
100,3.264025131633655,62
1,3.0207610070153814,63
2,3.102307423310661,63
3,3.3207784787864933,63
4,3.1797382017028752,63
5,3.242019811719394,63
6,3.071487348927129,63
7,3.7962104224661,63
8,3.157667608443357,63
9,2.998564217141879,63
10,3.6366385575687916,63
11,2.78382706609461,63
12,3.8252858531518834,63
13,3.507921085776527,63
14,3.3605393202284266,63
15,2.7462285905029398,63
16,2.7565064341990158,63
17,3.0361500217665696,63
18,3.7456566749508378,63
19,3.1790520256275383,63
20,2.924892952308567,63
21,3.7543046921676626,63
22,3.856677143004714,63
23,2.9968969001187564,63
24,3.6293290140064878,63
25,3.207542102474166,63
26,3.366917282519083,63
